,Ax,Az,Bx,Bz,Mx,Mz,Nx,Nz,Voltage,Uncertainty
238,20.0,0.0,148.0,0.0,76.0,0.0,92.0,0.0,0.1523999976404100,0.0000000000000000
239,20.0,0.0,164.0,0.0,84.0,0.0,100.0,0.0,0.1422805548911740,0.0000000000000000
240,20.0,0.0,172.0,0.0,88.0,0.0,104.0,0.0,0.1538393625709050,0.0000000000000000
241,20.0,0.0,180.0,0.0,92.0,0.0,108.0,0.0,0.1602576591495790,0.0000000000000000
242,20.0,0.0,188.0,0.0,96.0,0.0,112.0,0.0,0.1520720369229130,0.0000000000000000
243,20.0,0.0,196.0,0.0,100.0,0.0,116.0,0.0,0.1527668502491480,0.0000000000000000
244,20.0,0.0,204.0,0.0,104.0,0.0,120.0,0.0,0.1553836867124420,0.0000000000000000
245,20.0,0.0,192.0,0.0,96.0,0.0,116.0,0.0,0.1913270679331200,0.0000000000000000
246,20.0,0.0,208.0,0.0,104.0,0.0,124.0,0.0,0.1800076656196960,0.0000000000000000
247,20.0,0.0,216.0,0.0,108.0,0.0,128.0,0.0,0.1745207439198860,0.0000000000000000
248,20.0,0.0,224.0,0.0,112.0,0.0,132.0,0.0,0.1553712072304710,0.0000000000000000
249,20.0,0.0,232.0,0.0,116.0,0.0,136.0,0.0,0.1322883965339420,0.0000000000000000
250,20.0,0.0,240.0,0.0,120.0,0.0,140.0,0.0,0.1020831701777740,0.0000000000000000
251,20.0,0.0,248.0,0.0,124.0,0.0,144.0,0.0,0.0914318745826564,0.0000000000000000
252,20.0,0.0,236.0,0.0,116.0,0.0,140.0,0.0,0.1468189403420940,0.0000000000000000
253,20.0,0.0,252.0,0.0,124.0,0.0,148.0,0.0,0.1001915073840830,0.0000000000000000
254,20.0,0.0,260.0,0.0,128.0,0.0,152.0,0.0,0.0869647479378933,0.0000000000000000
255,20.0,0.0,268.0,0.0,132.0,0.0,156.0,0.0,0.0833436774914303,0.0000000000000000
256,20.0,0.0,276.0,0.0,136.0,0.0,160.0,0.0,0.0794359786345726,0.0000000000000000
257,20.0,0.0,284.0,0.0,140.0,0.0,164.0,0.0,0.0721645855439500,0.0000000000000000
258,20.0,0.0,280.0,0.0,136.0,0.0,164.0,0.0,0.0886106577598968,0.0000000000000000
259,24.0,0.0,36.0,0.0,28.0,0.0,32.0,0.0,13.2916010498688000,0.0000000000000000
260,24.0,0.0,44.0,0.0,32.0,0.0,36.0,0.0,2.5655430995303700,0.0000000000000000
261,24.0,0.0,52.0,0.0,36.0,0.0,40.0,0.0,1.2742738907196000,0.0000000000000000
262,24.0,0.0,60.0,0.0,40.0,0.0,44.0,0.0,0.5747269756642870,0.0000000000000000
263,24.0,0.0,68.0,0.0,44.0,0.0,48.0,0.0,0.2865789288479130,0.0000000000000000
